station,lat,lon,day,ws_day,wu_day,wv_day,pa_day
Kauhava lentokenttä,63.12033,23.04364,2026-03-21,4.128000000000001,-3.596599257377323,-1.88331453040383,1013.36
Kauhava lentokenttä,63.12033,23.04364,2026-03-22,4.633333333333334,-4.057386233007171,-1.5463829601422867,1009.5041666666666
Kauhava lentokenttä,63.12033,23.04364,2026-03-23,5.225,-3.997359485168447,-3.2300909412309315,1002.9499999999999
Kauhava lentokenttä,63.12033,23.04364,2026-03-24,6.775000000000001,-6.027691715096087,-2.8008187489542684,998.3583333333332
Kauhava lentokenttä,63.12033,23.04364,2026-03-25,6.200000000000002,-5.972442403510295,0.6590080253012874,984.7000000000002
Kauhava lentokenttä,63.12033,23.04364,2026-03-26,7.970833333333331,-7.495116988182455,-2.2543753229933294,990.6374999999999
Kauhava lentokenttä,63.12033,23.04364,2026-03-27,3.4958333333333322,-2.4500771152663283,-2.04020512694632,1006.9791666666666
Kauhava lentokenttä,63.12033,23.04364,2026-03-28,5.3599999999999985,-5.032525104131714,-1.116058646943406,1010.1999999999998
Kauhava lentokenttä,63.12033,23.04364,2026-03-29,5.054166666666666,-4.710889900685134,-1.6219102358822746,1010.6291666666667
Kauhava lentokenttä,63.12033,23.04364,2026-03-30,4.741666666666666,-4.6624108234419674,0.15753962483326725,1009.1166666666667
Kauhava lentokenttä,63.12033,23.04364,2026-03-31,1.9958333333333333,-0.9127504828176551,-0.8396305965515248,1014.7916666666666
Kauhava lentokenttä,63.12033,23.04364,2026-04-01,6.0041666666666655,-5.333984867806065,-2.6087072189774263,1013.9749999999999
Kauhava lentokenttä,63.12033,23.04364,2026-04-02,1.7541666666666664,0.5900314111261818,0.11467035851001399,1008.3833333333333
Kauhava lentokenttä,63.12033,23.04364,2026-04-03,1.3333333333333337,0.844097019645926,-0.3981543434084553,1007.1458333333334
Kauhava lentokenttä,63.12033,23.04364,2026-04-04,2.528,-1.4125900337609494,1.5718126594704773,1000.8839999999999
Kauhava lentokenttä,63.12033,23.04364,2026-04-05,4.283333333333332,-3.6058221128331582,0.7443432941579662,997.5083333333336
Kauhava lentokenttä,63.12033,23.04364,2026-04-06,3.4333333333333322,0.8735357207799344,2.237790924094701,993.5083333333333
Kauhava lentokenttä,63.12033,23.04364,2026-04-07,5.283333333333334,5.038573097692594,1.2112399580391087,1018.625
Kauhava lentokenttä,63.12033,23.04364,2026-04-08,3.2708333333333326,2.0934254273240542,2.2727127468994333,1033.2458333333332
Kauhava lentokenttä,63.12033,23.04364,2026-04-09,1.9875000000000007,-1.2369293497016756,1.095912187688688,1031.7624999999996
Kauhava lentokenttä,63.12033,23.04364,2026-04-10,1.7750000000000001,-1.1059122711814617,0.752533269281677,1026.175
Kauhava lentokenttä,63.12033,23.04364,2026-04-11,1.668,-0.2649013527605695,1.0895785400353908,1026.108
Kauhava lentokenttä,63.12033,23.04364,2026-04-12,1.9041666666666668,-0.7633352865896623,1.138287983865678,1026.7583333333334
Kauhava lentokenttä,63.12033,23.04364,2026-04-13,1.258333333333333,0.6023117160999397,-0.008168558550405469,1030.5958333333333
Kauhava lentokenttä,63.12033,23.04364,2026-04-14,1.2666666666666666,0.1394592970292405,0.08185703629229704,1032.4624999999999
Kauhava lentokenttä,63.12033,23.04364,2026-04-15,1.6083333333333334,0.1782815265000345,1.372182227037792,1027.7041666666669
Kemi Ajos,65.67318,24.51519,2026-03-07,4.763636363636365,-0.7751857136922881,-4.470265963324518,1019.8772727272727
Kemi Ajos,65.67318,24.51519,2026-03-08,3.619047619047619,-3.1606130970011863,0.38962325307879525,1019.6190476190478
Kemi Ajos,65.67318,24.51519,2026-03-09,4.778260869565217,-4.3345816186390085,1.283829496728022,1012.4208333333336
Kemi Ajos,65.67318,24.51519,2026-03-10,4.595238095238095,-3.8263237778367176,-1.6058959014130687,1003.4714285714284
Kemi Ajos,65.67318,24.51519,2026-03-11,5.2124999999999995,-4.457631219924472,2.3324159066437735,1001.0999999999999
Kemi Ajos,65.67318,24.51519,2026-03-12,8.282608695652176,-8.066336488014246,-0.2424424896846697,998.0999999999998
Kemi Ajos,65.67318,24.51519,2026-03-13,11.418181818181818,-11.240666687228353,1.2810306475142466,992.9136363636364
Kemi Ajos,65.67318,24.51519,2026-03-14,10.616,-10.161332700357876,-1.737143882326341,998.5679999999998
Kemi Ajos,65.67318,24.51519,2026-03-15,4.6521739130434785,-4.163512336977134,-1.2315248726046797,1003.5956521739131
Kemi Ajos,65.67318,24.51519,2026-03-16,7.358333333333333,-6.7473465783741835,-1.7076783023668247,1008.3833333333333
Kemi Ajos,65.67318,24.51519,2026-03-17,9.404166666666669,-9.055129187555979,-0.7854672314828041,1015.1750000000001
Kemi Ajos,65.67318,24.51519,2026-03-18,12.487500000000002,-11.078964872239844,-4.589002584237833,1010.6916666666667
Kemi Ajos,65.67318,24.51519,2026-03-19,11.120833333333332,-3.6735699133396706,-9.720165325532705,1006.2583333333336
Kemi Ajos,65.67318,24.51519,2026-03-20,8.083333333333334,-4.853899943998278,-5.560195395831183,1010.6666666666666
Kemi Ajos,65.67318,24.51519,2026-03-21,11.168000000000001,-5.90246856476551,-8.637876497508243,1006.4600000000002
Kemi Ajos,65.67318,24.51519,2026-03-22,8.375000000000002,-6.824287989817491,-3.6873128324647984,1005.6416666666665
Kemi Ajos,65.67318,24.51519,2026-03-23,12.19090909090909,-9.674711994908142,-6.715569303403684,995.3909090909092
Kemi Ajos,65.67318,24.51519,2026-03-24,9.747826086956524,-7.44943611347357,-3.574135982662245,993.4391304347826
Kemi Ajos,65.67318,24.51519,2026-03-25,6.947826086956521,-5.670257334477741,1.9905492373754314,984.5695652173912
Kemi Ajos,65.67318,24.51519,2026-03-26,11.218181818181817,-10.507700357882909,-0.7658838882608504,987.65
Kemi Ajos,65.67318,24.51519,2026-03-27,5.122727272727274,-1.7261785361310513,-4.229076420440209,1002.831818181818
Kemi Ajos,65.67318,24.51519,2026-03-28,7.9624999999999995,-6.655657958985876,-0.03531578894011964,1008.4125
Kemi Ajos,65.67318,24.51519,2026-03-29,6.154166666666666,-5.448719403507074,-1.770591931994014,1008.9833333333331
Kemi Ajos,65.67318,24.51519,2026-03-30,5.920833333333332,-5.69955038406501,0.8639726671305801,1008.0708333333336
Kemi Ajos,65.67318,24.51519,2026-03-31,3.9347826086956528,-3.7525755835459416,-0.9962997128382147,1013.7454545454548
Kemi Ajos,65.67318,24.51519,2026-04-01,10.341666666666665,-8.96087716466125,-4.446456459798304,1008.7416666666668
Kemi Ajos,65.67318,24.51519,2026-04-02,5.2727272727272725,-2.4999095137378413,-4.106471888139173,1006.9909090909089
Kemi Ajos,65.67318,24.51519,2026-04-03,2.7260869565217387,-0.32164815027449534,-1.9941100486411638,1006.7478260869564
Kemi Ajos,65.67318,24.51519,2026-04-04,3.4160000000000004,-1.1881774580753706,2.398756652779747,1003.0240000000002
Kemi Ajos,65.67318,24.51519,2026-04-05,4.426086956521738,-3.043808254962594,2.6545986766105325,999.0869565217391
Kemi Ajos,65.67318,24.51519,2026-04-06,4.8583333333333325,2.3439778972913774,3.8911781138132153,999.1
Kemi Ajos,65.67318,24.51519,2026-04-07,7.154166666666665,5.9331328549431746,3.7550218775590705,1023.0916666666667
Kemi Ajos,65.67318,24.51519,2026-04-08,3.1681818181818184,-0.05597910729777412,1.2901618994174344,1036.540909090909
Kemi Ajos,65.67318,24.51519,2026-04-09,6.304166666666667,-5.779244186065413,2.4231810679747485,1031.5874999999999
Kemi Ajos,65.67318,24.51519,2026-04-10,5.466666666666668,-5.075347754301773,1.663415964893388,1026.241666666667
Kemi Ajos,65.67318,24.51519,2026-04-11,2.932,-1.8829742714026225,1.3514901540119348,1027.208
Kemi Ajos,65.67318,24.51519,2026-04-12,2.920833333333333,-0.9557333107447694,1.8772930693726846,1028.0125
Kemi Ajos,65.67318,24.51519,2026-04-13,3.2652173913043474,-2.463740752666167,1.7258036744444747,1031.204347826087
Kemi Ajos,65.67318,24.51519,2026-04-14,2.5869565217391313,0.4822606067438186,0.7132580373961774,1034.513043478261
Kemi Ajos,65.67318,24.51519,2026-04-15,3.4249999999999994,-1.933148359638867,1.4369099038760431,1028.2333333333333
Kemi I majakka,65.38508,24.09568,2026-03-07,7.883333333333334,-1.1524625071785202,-7.643079006723085,1019.6750000000001
Kemi I majakka,65.38508,24.09568,2026-03-08,6.337500000000001,-3.2044659447658344,-5.083347365977801,1019.525
Kemi I majakka,65.38508,24.09568,2026-03-09,6.221739130434782,-5.635147122711753,-1.9982467567572368,1011.9166666666665
Kemi I majakka,65.38508,24.09568,2026-03-10,7.825,-5.570887638333652,-5.068726792177716,1003.3458333333334
Kemi I majakka,65.38508,24.09568,2026-03-11,6.874999999999999,-6.377715647547171,0.006570280123666524,1000.4541666666668
Kemi I majakka,65.38508,24.09568,2026-03-12,10.700000000000001,-10.449625369986347,-1.5321338377933635,997.3791666666666
Kemi I majakka,65.38508,24.09568,2026-03-13,13.341666666666669,-13.260118596458396,-0.050148353256876554,992.0458333333331
Kemi I majakka,65.38508,24.09568,2026-03-14,12.300000000000002,-11.723881122676264,-3.0184188516382324,997.808
Kemi I majakka,65.38508,24.09568,2026-03-15,6.954166666666666,-6.155489945955761,-2.507704989506683,1003.0791666666668
Kemi I majakka,65.38508,24.09568,2026-03-16,10.266666666666667,-9.44296968897532,-2.838468837336355,1007.6958333333332
Kemi I majakka,65.38508,24.09568,2026-03-17,11.450000000000001,-11.162336774107244,-1.6972475487812924,1014.4166666666666
Kemi I majakka,65.38508,24.09568,2026-03-18,14.766666666666671,-13.121318029478722,-5.929998790060092,1009.9833333333335
Kemi I majakka,65.38508,24.09568,2026-03-19,11.391666666666667,-3.8839089668548215,-9.967015422138475,1006.6041666666666
Kemi I majakka,65.38508,24.09568,2026-03-20,8.954166666666667,-5.210366643778857,-6.384400349046884,1010.7041666666669
Kemi I majakka,65.38508,24.09568,2026-03-21,11.312000000000003,-7.293363588908094,-8.220056024926816,1006.5120000000002
Kemi I majakka,65.38508,24.09568,2026-03-22,9.591666666666667,-7.836919578491042,-4.238406819545823,1005.3958333333334
Kemi I majakka,65.38508,24.09568,2026-03-23,12.529166666666669,-9.502910140529591,-7.461699236140582,995.3958333333334
Kemi I majakka,65.38508,24.09568,2026-03-24,10.105555555555553,-6.882489597470285,-5.634382927173645,993.3125
Kemi I majakka,65.38508,24.09568,2026-03-25,8.070833333333333,-6.364855907633881,2.0832640031769816,983.8875000000002
Kemi I majakka,65.38508,24.09568,2026-03-26,12.608333333333333,-11.664331247083503,-1.1069994733482396,986.770833333333
Kemi I majakka,65.38508,24.09568,2026-03-27,5.891666666666667,-2.28661578826893,-4.8414751382089865,1003.3375
Kemi I majakka,65.38508,24.09568,2026-03-28,9.592,-8.373005999943853,-1.214136396450946,1007.7280000000001
Kemi I majakka,65.38508,24.09568,2026-03-29,8.154166666666667,-7.488137347570582,-2.6216137581212187,1008.4458333333332
Kemi I majakka,65.38508,24.09568,2026-03-30,7.195833333333333,-7.096734990667912,0.2612818633666236,1007.5166666666665
Kemi I majakka,65.38508,24.09568,2026-03-31,5.583333333333333,-4.989434903825602,-2.2653323073917107,1013.3291666666664
Kemi I majakka,65.38508,24.09568,2026-04-01,12.612499999999997,-10.976357790225082,-5.595584232142516,1008.2458333333334
Kemi I majakka,65.38508,24.09568,2026-04-02,6.0375000000000005,-2.6760850333339197,-4.898510988130053,1006.9500000000002
Kemi I majakka,65.38508,24.09568,2026-04-03,3.956521739130434,0.444392354009513,-3.415413808615108,1006.6583333333333
Kemi I majakka,65.38508,24.09568,2026-04-04,5.016,-0.5173254695747053,3.5772148780420765,1002.4800000000001
Kemi I majakka,65.38508,24.09568,2026-04-05,5.662500000000001,-3.357070548646997,2.730558073398345,998.4416666666667
Kemi I majakka,65.38508,24.09568,2026-04-06,8.216666666666665,4.226538400748352,6.205836458210167,998.0499999999998
Kemi I majakka,65.38508,24.09568,2026-04-07,7.912499999999999,7.478990705007397,1.7754543553552342,1022.3708333333333
Kemi I majakka,65.38508,24.09568,2026-04-08,5.066666666666667,1.5850971396678766,3.6250938355955173,1036.0249999999999
Kemi I majakka,65.38508,24.09568,2026-04-09,7.3208333333333355,-7.175935360340875,0.8340181215205456,1031.0458333333333
Kemi I majakka,65.38508,24.09568,2026-04-10,6.416666666666668,-6.277702433132345,0.0751263455703108,1025.8
Kemi I majakka,65.38508,24.09568,2026-04-11,3.9359999999999995,-1.6182205354416148,1.5212377459493243,1026.812
Kemi I majakka,65.38508,24.09568,2026-04-12,3.4458333333333333,-0.6732924034461648,1.9121991384769832,1027.6083333333333
Kemi I majakka,65.38508,24.09568,2026-04-13,4.895833333333333,-4.403634499900434,0.3645054928171869,1030.7166666666665
Kemi I majakka,65.38508,24.09568,2026-04-14,5.95,2.110713277410241,2.441098785060148,1034.0583333333332
Kemi I majakka,65.38508,24.09568,2026-04-15,4.954166666666667,-2.1632781875694396,1.9476326033512892,1027.8291666666667
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-07,2.245833333333333,-1.3833320120192463,-1.452468758729765,1019.4875000000001
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-08,2.2041666666666666,-2.0821449493325415,0.0780418289057538,1019.7208333333333
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-09,3.004166666666667,-2.885788283976977,0.02612646954450082,1012.4791666666669
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-10,3.158333333333333,-2.9632856554854965,-0.7191462693312096,1003.6583333333333
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-11,2.8875000000000006,-2.3819849803146815,1.2061797517759707,1001.2083333333331
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-12,6.533333333333334,-6.358483671606213,-1.0001614549601638,998.0416666666666
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-13,8.925000000000002,-8.864068108416204,-0.34761809195290533,992.7499999999999
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-14,7.899999999999999,-7.547583201247417,-1.943160434015767,998.444
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-15,3.570833333333334,-3.2626976806870602,-0.859009557427762,1003.5708333333333
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-16,5.691666666666667,-5.3600423651319105,-1.4586806143545343,1008.3333333333334
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-17,7.487500000000001,-7.182234970287985,-1.6446159019610203,1015.0249999999997
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-18,8.374999999999998,-7.762167147612739,-2.7942326621410376,1010.5791666666668
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-19,5.404166666666669,-1.6488034095838653,-4.717475662997541,1006.0083333333336
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-20,3.8458333333333337,-2.941791780166188,-2.206665775064752,1010.6375000000003
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-21,5.316,-3.0953085100670363,-3.846146127260234,1006.408
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-22,4.625,-4.049624905598866,-1.7494520599049654,1005.7041666666668
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-23,7.079166666666666,-5.9099663795331985,-3.6909755113833516,995.1999999999999
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-24,6.366666666666667,-5.13820749835832,-2.494559653491286,993.4000000000001
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-25,4.270833333333334,-3.675275079226498,0.3913964195778106,984.6541666666667
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-26,7.499999999999999,-7.094686749441723,-1.2152978229508185,987.5583333333333
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-27,2.558333333333334,-1.5304207609640634,-1.4927981119094182,1003.2083333333335
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-28,5.508000000000001,-4.808007136692326,-0.5746940109699106,1008.4359999999999
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-29,4.949999999999999,-4.483030752974019,-1.7935964613166269,1009.0
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-30,4.479166666666666,-4.410648595952438,-0.16366007418088016,1008.0750000000002
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-03-31,3.754166666666667,-3.4769121810089825,-1.2868964543642731,1013.6708333333335
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-04-01,6.5041666666666655,-5.9029485945193185,-2.363319356747652,1008.7874999999998
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-04-02,2.9583333333333335,-2.0459530744174477,-1.8161569297121114,1006.8958333333334
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-04-03,1.5041666666666667,0.20840868546546643,-0.2873524536007706,1006.745833333333
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-04-04,2.112,-0.5572518785814331,0.6680896942318009,1003.1600000000002
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-04-05,2.8125,-1.8672678356173886,1.289843529727993,999.2458333333333
Kemi Kemi-Tornio lentoasema,65.78944,24.58278,2026-04-06,3.8624999999999994,2.0591209379363735,2.993616552297412,999.5250000000002
